product_id,product_name,피부타입,formula_group,y_total_reviews,y_negative_rate_raw,y_negative_rate_smoothed,high_risk,predict_proba,prediction,is_correct
A000000238929,차앤박 프로폴리스 앰플 액티브 샷 크림,복합성,0c24c73d48613dd0cd57cd8cd90da63e,52,0.038461538461538464,0.04387917117457275,0,0.41007689568026306,0,1
A000000238929,차앤박 프로폴리스 앰플 액티브 샷 크림,약건성,0c24c73d48613dd0cd57cd8cd90da63e,19,0.0,0.02972564934792917,0,0.37104211251129615,0,1
A000000238929,차앤박 프로폴리스 앰플 액티브 샷 크림,지성,0c24c73d48613dd0cd57cd8cd90da63e,40,0.025,0.035988338742820626,0,0.4528359277764035,0,1
A000000238929,차앤박 프로폴리스 앰플 액티브 샷 크림,트러블성,0c24c73d48613dd0cd57cd8cd90da63e,20,0.05,0.05398250811423094,0,0.41329127354450107,0,1
A000000239660,피지오겔 DMT 페이셜 보습 장벽 크림,건성,c7408d59f6ce6a58c4064cd26e264840,58,0.017241379310344827,0.027683337494477406,0,0.5902438760544233,1,0
A000000239660,피지오겔 DMT 페이셜 보습 장벽 크림,민감성,c7408d59f6ce6a58c4064cd26e264840,52,0.057692307692307696,0.05776806006346163,0,0.6333266846375653,1,0
A000000239660,피지오겔 DMT 페이셜 보습 장벽 크림,복합성,c7408d59f6ce6a58c4064cd26e264840,56,0.017857142857142856,0.028411846375911022,0,0.6306042095029423,1,0
A000000239660,피지오겔 DMT 페이셜 보습 장벽 크림,약건성,c7408d59f6ce6a58c4064cd26e264840,19,0.10526315789473684,0.08100770062998046,1,0.57940842231822,1,1
A000000239660,피지오겔 DMT 페이셜 보습 장벽 크림,중성,c7408d59f6ce6a58c4064cd26e264840,11,0.18181818181818182,0.10191291369578186,1,0.630235723429845,1,1
A000000239660,피지오겔 DMT 페이셜 보습 장벽 크림,지성,c7408d59f6ce6a58c4064cd26e264840,47,0.0851063829787234,0.07700448245625727,1,0.6487476127834826,1,1
A000000239660,피지오겔 DMT 페이셜 보습 장벽 크림,트러블성,c7408d59f6ce6a58c4064cd26e264840,38,0.0,0.019987936630504098,0,0.6397599557903739,1,0
A000000243333,키엘 울트라 훼이셜 메디크림,건성,18fe8337796ce8465fa76ca3783b88ed,23,0.08695652173913043,0.07347210057137762,0,0.43562895667004864,0,1
A000000243333,키엘 울트라 훼이셜 메디크림,민감성,18fe8337796ce8465fa76ca3783b88ed,22,0.09090909090909091,0.07522143629926756,1,0.45438943149492567,0,0
A000000243333,키엘 울트라 훼이셜 메디크림,복합성,18fe8337796ce8465fa76ca3783b88ed,32,0.15625,0.11844808316479302,1,0.4834262592869588,1,1
A000000243333,키엘 울트라 훼이셜 메디크림,지성,18fe8337796ce8465fa76ca3783b88ed,12,0.08333333333333333,0.06747813514278868,0,0.494804188035837,1,0
A000000244994,제로이드 인텐시브 크림,민감성,4f15309b01c5a6bb071c6bbbc1f7b326,27,0.037037037037037035,0.045942560097217824,0,0.5675138389142713,1,0
A000000244994,제로이드 인텐시브 크림,약건성,4f15309b01c5a6bb071c6bbbc1f7b326,16,0.0,0.032202786793589934,0,0.5144128372737462,1,0
A000000244994,제로이드 인텐시브 크림,지성,4f15309b01c5a6bb071c6bbbc1f7b326,22,0.045454545454545456,0.05141191248974376,0,0.5677481623282861,1,0
A000000244994,제로이드 인텐시브 크림,트러블성,4f15309b01c5a6bb071c6bbbc1f7b326,25,0.0,0.02576222943487195,0,0.5740150661350737,1,0
A000000245087,닥터엘시아 345 릴리프 크림,건성,fad5511d8c553dca34c73f913b8eb65b,54,0.037037037037037035,0.04269324762931402,0,0.3838497371013495,0,1
A000000245087,닥터엘시아 345 릴리프 크림,민감성,fad5511d8c553dca34c73f913b8eb65b,49,0.14285714285714285,0.11825072934158315,1,0.40295218796671245,0,0
A000000245087,닥터엘시아 345 릴리프 크림,복합성,fad5511d8c553dca34c73f913b8eb65b,55,0.03636363636363636,0.04212400432758984,0,0.42116060010432244,0,1
A000000245087,닥터엘시아 345 릴리프 크림,약건성,fad5511d8c553dca34c73f913b8eb65b,16,0.125,0.0877583423491455,1,0.3667904031612778,0,0
A000000245087,닥터엘시아 345 릴리프 크림,중성,fad5511d8c553dca34c73f913b8eb65b,36,0.027777777777777776,0.03855893436730782,0,0.42116060010432244,0,1
A000000245087,닥터엘시아 345 릴리프 크림,지성,fad5511d8c553dca34c73f913b8eb65b,57,0.017543859649122806,0.02804286135804205,0,0.43464486666003616,0,1
A000000245087,닥터엘시아 345 릴리프 크림,트러블성,fad5511d8c553dca34c73f913b8eb65b,55,0.12727272727272726,0.1087906709942565,1,0.42670387145622646,0,0
A000000246297,코페르 큐리페어 멜라크림,건성,4e1af2e2f9c6159a32070a870a8c71a5,58,0.0,0.014862824673964586,0,0.44397287573351535,0,1
A000000246297,코페르 큐리페어 멜라크림,민감성,4e1af2e2f9c6159a32070a870a8c71a5,42,0.0,0.018698392331761897,0,0.4571359815076741,0,1
A000000246297,코페르 큐리페어 멜라크림,복합성,4e1af2e2f9c6159a32070a870a8c71a5,58,0.0,0.014862824673964586,0,0.46295369761226096,0,1
A000000246297,코페르 큐리페어 멜라크림,약건성,4e1af2e2f9c6159a32070a870a8c71a5,27,0.07407407407407407,0.06721915584189868,0,0.43445203259021126,0,1
A000000246297,코페르 큐리페어 멜라크림,중성,4e1af2e2f9c6159a32070a870a8c71a5,13,0.07692307692307693,0.06543334316876478,0,0.4632886471978239,0,1
A000000246297,코페르 큐리페어 멜라크림,지성,4e1af2e2f9c6159a32070a870a8c71a5,53,0.03773584905660377,0.04327808663793476,0,0.4756465908188725,1,0
A000000246297,코페르 큐리페어 멜라크림,트러블성,4e1af2e2f9c6159a32070a870a8c71a5,44,0.0,0.01811406757139434,0,0.46600705567388145,0,1
A000000247726,메이크프렘 인테카 수딩크림,건성,e974e261d6fafafcd56798cc97f38912,29,0.0,0.023659190297331382,0,0.4385287135134813,0,1
A000000247726,메이크프렘 인테카 수딩크림,민감성,e974e261d6fafafcd56798cc97f38912,21,0.047619047619047616,0.05266586157485945,0,0.44791459911682485,0,1
A000000247726,메이크프렘 인테카 수딩크림,복합성,e974e261d6fafafcd56798cc97f38912,43,0.09302325581395349,0.08189365594554344,1,0.45923147025475347,0,0
A000000247726,메이크프렘 인테카 수딩크림,지성,e974e261d6fafafcd56798cc97f38912,33,0.030303030303030304,0.04074151555791015,0,0.46375072299983217,0,1
A000000247726,메이크프렘 인테카 수딩크림,트러블성,e974e261d6fafafcd56798cc97f38912,21,0.047619047619047616,0.05266586157485945,0,0.46808443922299303,0,1
A000000251274,아벤느 시칼파트 플러스 S.O.S 크림,건성,68591b1b3cc34d35742803d57ec9f797,48,0.125,0.10528382830248878,1,0.6224909276429986,1,1
A000000251274,아벤느 시칼파트 플러스 S.O.S 크림,민감성,68591b1b3cc34d35742803d57ec9f797,49,0.061224489795918366,0.060279714848829526,0,0.6365838250088812,1,0
A000000251274,아벤느 시칼파트 플러스 S.O.S 크림,복합성,68591b1b3cc34d35742803d57ec9f797,54,0.037037037037037035,0.04269324762931402,0,0.6330971957538304,1,0
A000000251274,아벤느 시칼파트 플러스 S.O.S 크림,약건성,68591b1b3cc34d35742803d57ec9f797,18,0.0,0.030507903278137835,0,0.605508910037561,1,0
A000000251274,아벤느 시칼파트 플러스 S.O.S 크림,중성,68591b1b3cc34d35742803d57ec9f797,14,0.14285714285714285,0.09292059778144816,1,0.6365838250088812,1,1
A000000251274,아벤느 시칼파트 플러스 S.O.S 크림,지성,68591b1b3cc34d35742803d57ec9f797,53,0.03773584905660377,0.04327808663793476,0,0.6447223956664536,1,0
A000000251274,아벤느 시칼파트 플러스 S.O.S 크림,트러블성,68591b1b3cc34d35742803d57ec9f797,53,0.07547169811320754,0.07067534691190736,0,0.6411778959911685,1,0
A000000253623,센텔리안24 마데카 크림 타임리버스,건성,f588029a4c0bb098cf3d5f29947b01ba,47,0.02127659574468085,0.0322283630532722,0,0.19696629147731615,0,1
A000000253623,센텔리안24 마데카 크림 타임리버스,민감성,f588029a4c0bb098cf3d5f29947b01ba,38,0.02631578947368421,0.037229315940848925,0,0.19965836407716497,0,1
A000000253623,센텔리안24 마데카 크림 타임리버스,복합성,f588029a4c0bb098cf3d5f29947b01ba,40,0.025,0.035988338742820626,0,0.1997414230081583,0,1
A000000253623,센텔리안24 마데카 크림 타임리버스,약건성,f588029a4c0bb098cf3d5f29947b01ba,11,0.18181818181818182,0.10191291369578186,1,0.20074709581812727,0,0
A000000253623,센텔리안24 마데카 크림 타임리버스,중성,f588029a4c0bb098cf3d5f29947b01ba,14,0.0,0.03409706836968346,0,0.2028655176484287,0,1
A000000253623,센텔리안24 마데카 크림 타임리버스,지성,f588029a4c0bb098cf3d5f29947b01ba,39,0.02564102564102564,0.03659831058591928,0,0.22231665268137044,0,1
A000000253623,센텔리안24 마데카 크림 타임리버스,트러블성,f588029a4c0bb098cf3d5f29947b01ba,33,0.06060606060606061,0.05960944008621203,0,0.20778648415234952,0,1
A000000255721,동아제약 색소침착 프로 크림제,건성,828608a7d64a4394ad6dd172310ecf37,53,0.0,0.01588082636396216,0,0.3520958116327304,0,1
A000000255721,동아제약 색소침착 프로 크림제,민감성,828608a7d64a4394ad6dd172310ecf37,50,0.0,0.016561433208131967,0,0.3638499593304443,0,1
A000000255721,동아제약 색소침착 프로 크림제,복합성,828608a7d64a4394ad6dd172310ecf37,59,0.0,0.01467468765277516,0,0.3738596199990424,0,1
A000000255721,동아제약 색소침착 프로 크림제,약건성,828608a7d64a4394ad6dd172310ecf37,23,0.0,0.026960472664400877,0,0.35459827545428896,0,1
A000000255721,동아제약 색소침착 프로 크림제,중성,828608a7d64a4394ad6dd172310ecf37,36,0.0,0.02070179151016496,0,0.3757312029910824,0,1
A000000255721,동아제약 색소침착 프로 크림제,지성,828608a7d64a4394ad6dd172310ecf37,53,0.03773584905660377,0.04327808663793476,0,0.37813147967063715,0,1
A000000255721,동아제약 색소침착 프로 크림제,트러블성,828608a7d64a4394ad6dd172310ecf37,54,0.0,0.015666220602286996,0,0.3708821462455679,0,1
A000000256802,웰라쥬 리얼 히알루로닉 수딩 크림,건성,b61f5019ae9eaceefb6372fc0107b757,57,0.03508771929824561,0.041029874345055034,0,0.4590323230583017,0,1
A000000256802,웰라쥬 리얼 히알루로닉 수딩 크림,민감성,b61f5019ae9eaceefb6372fc0107b757,49,0.04081632653061224,0.045786961225641125,0,0.46161046898084107,0,1
A000000256802,웰라쥬 리얼 히알루로닉 수딩 크림,복합성,b61f5019ae9eaceefb6372fc0107b757,53,0.03773584905660377,0.04327808663793476,0,0.4745557076984237,1,0
A000000256802,웰라쥬 리얼 히알루로닉 수딩 크림,약건성,b61f5019ae9eaceefb6372fc0107b757,10,0.0,0.038643344152307926,0,0.43589670015500886,0,1
A000000256802,웰라쥬 리얼 히알루로닉 수딩 크림,중성,b61f5019ae9eaceefb6372fc0107b757,13,0.07692307692307693,0.06543334316876478,0,0.4745557076984237,1,0
A000000256802,웰라쥬 리얼 히알루로닉 수딩 크림,지성,b61f5019ae9eaceefb6372fc0107b757,51,0.0196078431372549,0.030412680627735743,0,0.47831807268491544,1,0
A000000256802,웰라쥬 리얼 히알루로닉 수딩 크림,트러블성,b61f5019ae9eaceefb6372fc0107b757,41,0.14634146341463414,0.11736557909129897,1,0.47512738763917417,1,1
A000000257128,구달 어성초 히알루론 수딩 크림,건성,a519675d4f55515f966dac909069c204,54,0.09259259259259259,0.08323378816985456,1,0.3997860142972669,0,0
A000000257128,구달 어성초 히알루론 수딩 크림,민감성,a519675d4f55515f966dac909069c204,48,0.08333333333333333,0.07587206359660643,1,0.3961202320055927,0,0
A000000257128,구달 어성초 히알루론 수딩 크림,복합성,a519675d4f55515f966dac909069c204,55,0.05454545454545454,0.055457337660923166,0,0.4106177666502434,0,1
A000000257128,구달 어성초 히알루론 수딩 크림,약건성,a519675d4f55515f966dac909069c204,14,0.0,0.03409706836968346,0,0.392827916343137,0,1
A000000257128,구달 어성초 히알루론 수딩 크림,중성,a519675d4f55515f966dac909069c204,21,0.09523809523809523,0.07705610547729848,1,0.41117118096075833,0,0
A000000257128,구달 어성초 히알루론 수딩 크림,지성,a519675d4f55515f966dac909069c204,55,0.03636363636363636,0.04212400432758984,0,0.41084533243115695,0,1
A000000257128,구달 어성초 히알루론 수딩 크림,트러블성,a519675d4f55515f966dac909069c204,43,0.06976744186046512,0.06602064007252757,0,0.4219179893145592,0,1
A000000257713,달바 비타 캡슐 크림 나이아신아마이드 5퍼센트,건성,468a26d4bab7f30a28dd90e2ccde7fdf,22,0.045454545454545456,0.05141191248974376,0,0.3154710338842229,0,1
A000000257713,달바 비타 캡슐 크림 나이아신아마이드 5퍼센트,복합성,468a26d4bab7f30a28dd90e2ccde7fdf,17,0.11764705882352941,0.08538649525862804,1,0.3331039984923212,0,0
A000000257713,달바 비타 캡슐 크림 나이아신아마이드 5퍼센트,지성,468a26d4bab7f30a28dd90e2ccde7fdf,27,0.0,0.024665964352536974,0,0.36222701935198165,0,1
A000000258214,믹순 히알레배 포어 워터풀 젤크림,건성,bbdf7f09cd077b7684ce7c2c16f3cc84,19,0.05263157894736842,0.05536667498895481,0,0.42639444815335587,0,1
A000000258214,믹순 히알레배 포어 워터풀 젤크림,민감성,bbdf7f09cd077b7684ce7c2c16f3cc84,19,0.10526315789473684,0.08100770062998046,1,0.41067817261490064,0,0
A000000258214,믹순 히알레배 포어 워터풀 젤크림,복합성,bbdf7f09cd077b7684ce7c2c16f3cc84,46,0.0,0.017565156432867237,0,0.44188060024661796,0,1
A000000258214,믹순 히알레배 포어 워터풀 젤크림,지성,bbdf7f09cd077b7684ce7c2c16f3cc84,26,0.0,0.02520218096889647,0,0.45325322431843984,0,1
A000000258831,피지오겔 레드수딩 AI 리페어 크림,건성,cfcab495ec229236c0dfe9c9216137f6,56,0.05357142857142857,0.054727635849595224,0,0.548725519969835,1,0
A000000258831,피지오겔 레드수딩 AI 리페어 크림,민감성,cfcab495ec229236c0dfe9c9216137f6,53,0.18867924528301888,0.15286712773382516,1,0.5742949822300535,1,1
A000000258831,피지오겔 레드수딩 AI 리페어 크림,복합성,cfcab495ec229236c0dfe9c9216137f6,58,0.06896551724137931,0.06614487595601586,0,0.5723286083892424,1,0
A000000258831,피지오겔 레드수딩 AI 리페어 크림,약건성,cfcab495ec229236c0dfe9c9216137f6,16,0.0625,0.05998056457136772,0,0.5353371992249865,1,0
A000000258831,피지오겔 레드수딩 AI 리페어 크림,중성,cfcab495ec229236c0dfe9c9216137f6,14,0.07142857142857142,0.06350883307556582,0,0.5712040210223333,1,0
A000000258831,피지오겔 레드수딩 AI 리페어 크림,지성,cfcab495ec229236c0dfe9c9216137f6,44,0.13636363636363635,0.11186406757139433,1,0.5905349017653031,1,1
A000000258831,피지오겔 레드수딩 AI 리페어 크림,트러블성,cfcab495ec229236c0dfe9c9216137f6,38,0.0,0.019987936630504098,0,0.5794491687426467,1,0
A000000258935,리쥬란 더마 힐러 포어 타이트닝 크림,건성,6bed3c7a7f34199d701510ea4ffc25fe,17,0.0,0.03133244120457399,0,0.4998717158030144,1,0
A000000258935,리쥬란 더마 힐러 포어 타이트닝 크림,복합성,6bed3c7a7f34199d701510ea4ffc25fe,30,0.0,0.023186006491384754,0,0.5426991756878347,1,0
A000000258935,리쥬란 더마 힐러 포어 타이트닝 크림,지성,6bed3c7a7f34199d701510ea4ffc25fe,22,0.045454545454545456,0.05141191248974376,0,0.5464131717264833,1,0
A000000260257,제로이드 수딩 크림,건성,9487e028a95e10580769138fcdc6bea8,49,0.10204081632653061,0.08926522209520633,1,0.5679247393777632,1,1
A000000260257,제로이드 수딩 크림,민감성,9487e028a95e10580769138fcdc6bea8,55,0.12727272727272726,0.1087906709942565,1,0.6016399484575057,1,1
A000000260257,제로이드 수딩 크림,복합성,9487e028a95e10580769138fcdc6bea8,58,0.10344827586206896,0.0917859015970415,1,0.5996735746166945,1,1
A000000260257,제로이드 수딩 크림,약건성,9487e028a95e10580769138fcdc6bea8,42,0.07142857142857142,0.06708548910595544,0,0.5507455497353824,1,0
A000000260257,제로이드 수딩 크림,중성,9487e028a95e10580769138fcdc6bea8,41,0.0,0.01900492335359406,0,0.6016399484575057,1,0
A000000260257,제로이드 수딩 크림,지성,9487e028a95e10580769138fcdc6bea8,58,0.13793103448275862,0.11742692723806715,1,0.6073402836026923,1,1
A000000260257,제로이드 수딩 크림,트러블성,9487e028a95e10580769138fcdc6bea8,59,0.05084745762711865,0.05264937119707895,0,0.6081411756783079,1,0
A000000260348,리쥬덱스 더마 리페어링 크림,건성,75084446fc859fb044eb70fcb65e2b69,52,0.0,0.016101393396794967,0,0.42097946420684906,0,1
A000000260348,리쥬덱스 더마 리페어링 크림,민감성,75084446fc859fb044eb70fcb65e2b69,46,0.021739130434782608,0.03271667158438239,0,0.4465052468283134,0,1
A000000260348,리쥬덱스 더마 리페어링 크림,복합성,75084446fc859fb044eb70fcb65e2b69,49,0.02040816326530612,0.03129420760245272,0,0.46695599865588266,0,1
A000000260348,리쥬덱스 더마 리페어링 크림,약건성,75084446fc859fb044eb70fcb65e2b69,15,0.0,0.033122866416263934,0,0.4134348961391438,0,1
A000000260348,리쥬덱스 더마 리페어링 크림,중성,75084446fc859fb044eb70fcb65e2b69,11,0.09090909090909091,0.06965484917965283,0,0.46882758164792265,0,1
A000000260348,리쥬덱스 더마 리페어링 크림,지성,75084446fc859fb044eb70fcb65e2b69,43,0.11627906976744186,0.09776667181855932,1,0.4862431208225275,1,1
A000000260348,리쥬덱스 더마 리페어링 크림,트러블성,75084446fc859fb044eb70fcb65e2b69,42,0.023809523809523808,0.03482742458982641,0,0.48265575429940105,1,0
