source_row_id,product_id,product_name_raw,product_name_clean,product_group_id,duplicate_sku_flag,sku_count,formulation_id,component_index,component_name,formula_hash,ingredient_order,ingredient_raw,ingredient_name_clean,canonical_name,ingredient_code,canonical_english_name,cas_no,mapping_status,mapping_source,concentration_raw,concentration_value,concentration_unit_original,concentration_ppm,has_declared_concentration,tokenizer_method,parse_coverage_ratio
1,A000000226553,[수부지크림/유수분밸런스] 브링그린 티트리 시카 수딩 크림 플러스 100ml (2입/단품),브링그린 티트리 시카 수딩 크림 플러스 ( / ),PG_feb80bb1cd40e2b6,0,1,00001_F01,1,PRIMARY,e440893be25885f90be4ddcac2a79316418e82fbee3040fc104485a6e0fa9518,5,프로판다이올,프로판다이올,프로판다이올,,Propanediol,,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
1,A000000226553,[수부지크림/유수분밸런스] 브링그린 티트리 시카 수딩 크림 플러스 100ml (2입/단품),브링그린 티트리 시카 수딩 크림 플러스 ( / ),PG_feb80bb1cd40e2b6,0,1,00001_F01,1,PRIMARY,e440893be25885f90be4ddcac2a79316418e82fbee3040fc104485a6e0fa9518,6,"1,2-헥산다이올","1,2-헥산다이올","1,2-헥산다이올",,"1,2-Hexanediol",,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
1,A000000226553,[수부지크림/유수분밸런스] 브링그린 티트리 시카 수딩 크림 플러스 100ml (2입/단품),브링그린 티트리 시카 수딩 크림 플러스 ( / ),PG_feb80bb1cd40e2b6,0,1,00001_F01,1,PRIMARY,e440893be25885f90be4ddcac2a79316418e82fbee3040fc104485a6e0fa9518,7,나이아신아마이드,나이아신아마이드,나이아신아마이드,,Niacinamide,,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
1,A000000226553,[수부지크림/유수분밸런스] 브링그린 티트리 시카 수딩 크림 플러스 100ml (2입/단품),브링그린 티트리 시카 수딩 크림 플러스 ( / ),PG_feb80bb1cd40e2b6,0,1,00001_F01,1,PRIMARY,e440893be25885f90be4ddcac2a79316418e82fbee3040fc104485a6e0fa9518,8,펜틸렌글라이콜,펜틸렌글라이콜,펜틸렌글라이콜,,Pentylene Glycol,,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
1,A000000226553,[수부지크림/유수분밸런스] 브링그린 티트리 시카 수딩 크림 플러스 100ml (2입/단품),브링그린 티트리 시카 수딩 크림 플러스 ( / ),PG_feb80bb1cd40e2b6,0,1,00001_F01,1,PRIMARY,e440893be25885f90be4ddcac2a79316418e82fbee3040fc104485a6e0fa9518,9,폴리글리세릴-3메틸글루코오스다이스테아레이트,폴리글리세릴-3메틸글루코오스다이스테아레이트,폴리글리세릴-3메틸글루코오스다이스테아레이트,,Polyglyceryl-3 Methylglucose Distearate,,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
1,A000000226553,[수부지크림/유수분밸런스] 브링그린 티트리 시카 수딩 크림 플러스 100ml (2입/단품),브링그린 티트리 시카 수딩 크림 플러스 ( / ),PG_feb80bb1cd40e2b6,0,1,00001_F01,1,PRIMARY,e440893be25885f90be4ddcac2a79316418e82fbee3040fc104485a6e0fa9518,10,다이글리세린,다이글리세린,다이글리세린,,Diglycerin,,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
1,A000000226553,[수부지크림/유수분밸런스] 브링그린 티트리 시카 수딩 크림 플러스 100ml (2입/단품),브링그린 티트리 시카 수딩 크림 플러스 ( / ),PG_feb80bb1cd40e2b6,0,1,00001_F01,1,PRIMARY,e440893be25885f90be4ddcac2a79316418e82fbee3040fc104485a6e0fa9518,11,티트리추출물,티트리추출물,티트리추출물,,Melaleuca Alternifolia (Tea Tree) Extract,,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
1,A000000226553,[수부지크림/유수분밸런스] 브링그린 티트리 시카 수딩 크림 플러스 100ml (2입/단품),브링그린 티트리 시카 수딩 크림 플러스 ( / ),PG_feb80bb1cd40e2b6,0,1,00001_F01,1,PRIMARY,e440893be25885f90be4ddcac2a79316418e82fbee3040fc104485a6e0fa9518,12,티트리잎추출물,티트리잎추출물,티트리잎추출물,,Melaleuca Alternifolia (Tea Tree) Leaf Extract,,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
1,A000000226553,[수부지크림/유수분밸런스] 브링그린 티트리 시카 수딩 크림 플러스 100ml (2입/단품),브링그린 티트리 시카 수딩 크림 플러스 ( / ),PG_feb80bb1cd40e2b6,0,1,00001_F01,1,PRIMARY,e440893be25885f90be4ddcac2a79316418e82fbee3040fc104485a6e0fa9518,13,병풀추출물,병풀추출물,병풀추출물,,Centella Asiatica Extract,"84696-21-9 ,84776-24-9",EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
1,A000000226553,[수부지크림/유수분밸런스] 브링그린 티트리 시카 수딩 크림 플러스 100ml (2입/단품),브링그린 티트리 시카 수딩 크림 플러스 ( / ),PG_feb80bb1cd40e2b6,0,1,00001_F01,1,PRIMARY,e440893be25885f90be4ddcac2a79316418e82fbee3040fc104485a6e0fa9518,14,티트리꽃/잎/줄기추출물,티트리꽃/잎/줄기추출물,티트리꽃/잎/줄기추출물,,Melaleuca Alternifolia (Tea Tree) Flower/Leaf/Stem Extract,,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
