product_id,product_name,canonical_name,ingredient_order,concentration_ppm
A000000191715,아벤느 클리낭스 아쿠아크림-인-젤 수분 크림,폴리솔베이트60,20,
A000000191715,아벤느 클리낭스 아쿠아크림-인-젤 수분 크림,포타슘하이드록사이드,21,
A000000191715,아벤느 클리낭스 아쿠아크림-인-젤 수분 크림,소듐벤조에이트,22,
A000000191715,아벤느 클리낭스 아쿠아크림-인-젤 수분 크림,솔비탄아이소스테아레이트,23,
A000000191715,아벤느 클리낭스 아쿠아크림-인-젤 수분 크림,솔비탄올리베이트,24,
A000000191715,아벤느 클리낭스 아쿠아크림-인-젤 수분 크림,토코페릴글루코사이드,25,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,정제수,1,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,글리세린,2,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,프로판다이올,3,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,스쿠알란,4,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,부틸렌글라이콜다이카프릴레이트/다이카프레이트,5,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,사이클로헥사실록세인,6,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,펜타에리스리틸테트라아이소스테아레이트,7,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,C14-22알코올,8,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,아라키딜알코올,9,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,비닐다이메티콘,10,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,판테놀,11,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,세테아릴알코올,12,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,세테아릴올리베이트,13,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,베헤닐알코올,14,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,솔비탄올리베이트,15,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,"1,2-헥산다이올",16,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,포타슘세틸포스페이트,17,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,세라마이드엔피,18,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,C12-20알킬글루코사이드,19,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,아라키딜글루코사이드,20,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,글리세릴글루코사이드,21,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,폴리아크릴레이트크로스폴리머-6,22,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,올리브오일불검화물,23,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,자일리틸글루코사이드,24,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,카프릴릴글라이콜,25,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,안하이드로자일리톨,26,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,밀배아오일불검화물,27,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,돌콩오일불검화물,28,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,콜레스테롤,29,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,토코페롤,30,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,알란토인,31,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,아이소말트,32,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,팔미틱애씨드,33,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,자일리톨,34,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,다이소듐이디티에이,35,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,잔탄검,36,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,글루코노락톤,37,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,글루코오스,38,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,에틸헥실글리세린,39,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,카프릴릭/카프릭트라이글리세라이드,40,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,소듐하이알루로네이트,41,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,꽃가루추출물,42,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,t-부틸알코올,43,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,하이드로제네이티드레시틴,44,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,폴리글리세릴-10스테아레이트,45,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,폴리글리세릴-10올리에이트,46,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,엑토인,47,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,미리스틱애씨드,48,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,알루미늄/마그네슘하이드록사이드스테아레이트,49,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,스테아릭애씨드,50,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,흰목이버섯폴리사카라이드,51,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,소듐하이알루로네이트크로스폴리머,52,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,포타슘하이알루로네이트,53,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,하이드록시프로필트라이모늄하이알루로네이트,54,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,하이드롤라이즈드소듐하이알루로네이트,55,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,하이드롤라이즈드하이알루로닉애씨드,56,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,하이알루로닉애씨드,57,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,소듐스테아로일글루타메이트,58,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,7-데하이드로콜레스테롤,59,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,소듐아스코빌포스페이트,60,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,소듐아세틸레이티드하이알루로네이트,61,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,칼슘클로라이드,62,
A000000199714,닥터지 더모이스처 배리어 D 인텐스 크림,피톨,63,
A000000248200,유세린 하이알루론 3X 나이트크림,정제수,1,
A000000248200,유세린 하이알루론 3X 나이트크림,글리세린,2,
A000000248200,유세린 하이알루론 3X 나이트크림,시어버터,3,
A000000248200,유세린 하이알루론 3X 나이트크림,아이소프로필팔미테이트,4,
A000000248200,유세린 하이알루론 3X 나이트크림,판테놀,5,
A000000248200,유세린 하이알루론 3X 나이트크림,스테아릴알코올,6,
A000000248200,유세린 하이알루론 3X 나이트크림,글리세릴스테아레이트시트레이트,7,
A000000248200,유세린 하이알루론 3X 나이트크림,옥틸도데칸올,8,
A000000248200,유세린 하이알루론 3X 나이트크림,하이드로제네이티드코코-글리세라이즈,9,
A000000248200,유세린 하이알루론 3X 나이트크림,카프릴릭/카프릭트라이글리세라이드,10,
A000000248200,유세린 하이알루론 3X 나이트크림,세틸알코올,11,
A000000248200,유세린 하이알루론 3X 나이트크림,부틸렌글라이콜,12,
A000000248200,유세린 하이알루론 3X 나이트크림,하이드록시프로필스타치포스페이트,13,
A000000248200,유세린 하이알루론 3X 나이트크림,베헤닐알코올,14,
A000000248200,유세린 하이알루론 3X 나이트크림,다이메티콘,15,
A000000248200,유세린 하이알루론 3X 나이트크림,토코페롤,16,
A000000248200,유세린 하이알루론 3X 나이트크림,다이스타치포스페이트,17,
A000000248200,유세린 하이알루론 3X 나이트크림,"1,2-헥산다이올",18,
A000000248200,유세린 하이알루론 3X 나이트크림,향료,19,
A000000248200,유세린 하이알루론 3X 나이트크림,페녹시에탄올,20,
A000000248200,유세린 하이알루론 3X 나이트크림,소듐하이알루로네이트,21,2500
A000000248200,유세린 하이알루론 3X 나이트크림,카프릴릴글라이콜,22,
A000000248200,유세린 하이알루론 3X 나이트크림,트라이소듐이디티에이,23,
A000000248200,유세린 하이알루론 3X 나이트크림,잔탄검,24,
A000000248200,유세린 하이알루론 3X 나이트크림,글리시레티닉애씨드,25,
A000000248200,유세린 하이알루론 3X 나이트크림,돌콩배아추출물,26,
A000000248200,유세린 하이알루론 3X 나이트크림,판토락톤,27,
A000000248200,유세린 하이알루론 3X 나이트크림,시트릭애씨드,28,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,정제수,1,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,부틸렌글라이콜,2,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,프로판다이올,3,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,카프릴릭/카프릭트라이글라세라이드,4,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,아이소아밀라우레이트,5,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,다이아이소스테아릴말레이트,6,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,마카다미아씨오일,7,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,펜틸렌글라이콜,8,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,다이카프릴릴카보네이트,9,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,나이아신아마이드,10,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,세테아릴올리베이트,11,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,시어버터,12,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,글리세릴스테아레이트,13,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,14,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,솔비탄올리베이트,15,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,판테놀,16,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,카프릴릴글라이콜,17,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,카보머,18,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,알란토인,19,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,다이포타슘글리시리제이트,20,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,알지닌,21,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,광곽향오일,22,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,센티드제라늄오일,23,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,병풀추출물,24,8000
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,아시아티코사이드,25,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,마데카소사이드,26,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,마데카식애씨드,27,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,아시아틱애씨드,28,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,아세틸헥사펩타이드-8,29,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,자몽껍질오일,30,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,솔비탄아이소스테아레이트,31,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,잔탄검,32,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,아데노신,33,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,베르가모트오일,34,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,덱스트린,35,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,치자추출물,36,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,비터오렌지꽃오일,37,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,유칼립투스잎오일,38,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,멕시칸주니퍼오일,39,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,로즈우드오일,40,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,일랑일랑꽃오일,41,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,비터오렌지잎/잔가지오일,42,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,리날룰,43,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,리모넨,44,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,벤질벤조에이트,45,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,시트랄,46,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,시트로넬올,47,
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,제라니올,48,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,정제수,1,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,글리세린,2,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,카프릴릭/카프릭트라이글리세라이드,3,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,부틸렌글라이콜,4,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,펜틸렌글라이콜,5,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,나이아신아마이드,6,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,"1,2-헥산다이올",7,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,세테아릴올리베이트,8,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,하이드로제네이티드폴리아이소부텐,9,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,솔비탄올리베이트,10,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,카프릴릴메티콘,11,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,다이아이소스테아릴말레이트,12,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,에리스리톨,13,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,글리세릴스테아레이트,14,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,폴리글리세릴-3메틸글루코오스다이스테아레이트,15,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,비닐다이메티콘,16,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,세테아릴알코올,17,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,클로렐라 불가리스추출물,18,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,글루코오스,19,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,20,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,카보머,21,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,프룩토올리고사카라이드,22,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,프룩토오스,23,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,인도멀구슬나무꽃추출물,24,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,홀리바질잎추출물,25,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,팔미틱애씨드,26,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,에틸헥실글리세린,27,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,다이포타슘글리시리제이트,28,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,스테아릭애씨드,29,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,아데노신,30,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,인도멀구슬나무잎추출물,31,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,베르가모트오일,32,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,하이드로제네이티드레시틴,33,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,라벤더오일,34,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,울금뿌리추출물,35,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,레틴알,36,200
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,소듐파이테이트,37,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,참산호말추출물,38,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,클레리오일,39,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,하이드롤라이즈드콜라겐,40,75
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,세라마이드엔피,41,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,덱스트린,42,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,카카오씨추출물,43,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,글라이신,44,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,세린,45,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,글루타믹애씨드,46,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,다이프로필렌글라이콜,47,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,트로메타민,48,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,백미꽃추출물,49,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,아스파틱애씨드,50,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,류신,51,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,알라닌,52,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,라이신,53,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,알지닌,54,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,타이로신,55,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,페닐알라닌,56,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,프롤린,57,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,트레오닌,58,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,발린,59,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,아이소류신,60,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,히스티딘,61,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,시스테인,62,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,메티오닌,63,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,접시꽃추출물,64,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,하이알루로닉애씨드,65,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,토코페롤,66,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,카프릴릴/카프릴글루코사이드,67,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,헥사펩타이드-2,68,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,하이드롤라이즈드엘라스틴,69,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,바이오틴,70,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,리모넨,71,
A000000192105,CKD 레티노콜라겐 저분자 300 괄사 목주름 크림,리날룰,72,
A000000244683,셀인샷 알란테놀 트러블 크림,정제수,1,
A000000244683,셀인샷 알란테놀 트러블 크림,다이프로필렌글라이콜,2,
A000000244683,셀인샷 알란테놀 트러블 크림,글리세린,3,
A000000244683,셀인샷 알란테놀 트러블 크림,세틸에틸헥사노에이트,4,
A000000244683,셀인샷 알란테놀 트러블 크림,부틸렌글라이콜,5,
A000000244683,셀인샷 알란테놀 트러블 크림,하이드로제네이티드폴리아이소부텐,6,
A000000244683,셀인샷 알란테놀 트러블 크림,세틸알코올,7,
A000000244683,셀인샷 알란테놀 트러블 크림,나이아신아마이드,8,
A000000244683,셀인샷 알란테놀 트러블 크림,글리세릴스테아레이트,9,
A000000244683,셀인샷 알란테놀 트러블 크림,스테아릴알코올,10,
A000000244683,셀인샷 알란테놀 트러블 크림,"1,2-헥산다이올",11,
A000000244683,셀인샷 알란테놀 트러블 크림,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,12,
A000000244683,셀인샷 알란테놀 트러블 크림,미리스틸알코올,13,
A000000244683,셀인샷 알란테놀 트러블 크림,향료,14,
A000000244683,셀인샷 알란테놀 트러블 크림,동백나무씨오일,15,
A000000244683,셀인샷 알란테놀 트러블 크림,아보카도오일,16,
A000000244683,셀인샷 알란테놀 트러블 크림,해바라기씨오일,17,
A000000244683,셀인샷 알란테놀 트러블 크림,라우릴알코올,18,
A000000244683,셀인샷 알란테놀 트러블 크림,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,19,
A000000244683,셀인샷 알란테놀 트러블 크림,판테놀,20,1000
A000000244683,셀인샷 알란테놀 트러블 크림,알란토인,21,500
A000000244683,셀인샷 알란테놀 트러블 크림,아데노신,22,
A000000244683,셀인샷 알란테놀 트러블 크림,프로필렌글라이콜,23,
A000000244683,셀인샷 알란테놀 트러블 크림,잇꽃꽃추출물,24,
A000000244683,셀인샷 알란테놀 트러블 크림,치자추출물,25,
A000000244683,셀인샷 알란테놀 트러블 크림,폴스애플민트잎추출물,26,
A000000244683,셀인샷 알란테놀 트러블 크림,녹차추출물,27,
A000000244683,셀인샷 알란테놀 트러블 크림,타임잎추출물,28,
A000000244683,셀인샷 알란테놀 트러블 크림,덱스트린,29,
A000000244683,셀인샷 알란테놀 트러블 크림,하이드로제네이티드레시틴,30,
A000000244683,셀인샷 알란테놀 트러블 크림,소듐피씨에이,31,
A000000244683,셀인샷 알란테놀 트러블 크림,소듐락테이트,32,
A000000244683,셀인샷 알란테놀 트러블 크림,레시틴,33,
A000000244683,셀인샷 알란테놀 트러블 크림,알지닌,34,
A000000244683,셀인샷 알란테놀 트러블 크림,하이드록시에틸우레아,35,
A000000244683,셀인샷 알란테놀 트러블 크림,아스파틱애씨드,36,
A000000244683,셀인샷 알란테놀 트러블 크림,피씨에이,37,
A000000244683,셀인샷 알란테놀 트러블 크림,글라이신,38,
A000000244683,셀인샷 알란테놀 트러블 크림,알라닌,39,
A000000244683,셀인샷 알란테놀 트러블 크림,세린,40,
A000000244683,셀인샷 알란테놀 트러블 크림,발린,41,
A000000244683,셀인샷 알란테놀 트러블 크림,다이포타슘글리시리제이트,42,
A000000244683,셀인샷 알란테놀 트러블 크림,토코페릴아세테이트,43,
A000000244683,셀인샷 알란테놀 트러블 크림,아이소류신,44,
A000000244683,셀인샷 알란테놀 트러블 크림,트레오닌,45,
A000000244683,셀인샷 알란테놀 트러블 크림,프롤린,46,
A000000244683,셀인샷 알란테놀 트러블 크림,페닐알라닌,47,
A000000244683,셀인샷 알란테놀 트러블 크림,히스티딘,48,
A000000244683,셀인샷 알란테놀 트러블 크림,세라마이드엔피,49,
A000000244683,셀인샷 알란테놀 트러블 크림,에스에이치-올리고펩타이드-32에스피,50,
A000000244683,셀인샷 알란테놀 트러블 크림,에스에이치-올리고펩타이드-1,51,
A000000244683,셀인샷 알란테놀 트러블 크림,다이소듐이디티에이,52,
A000000244683,셀인샷 알란테놀 트러블 크림,에틸헥실글리세린,53,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,정제수,1,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,부틸렌글라이콜,2,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,글리세린,3,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,하이드로제네이티드폴리(C6-14올레핀),4,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,펜타에리스리틸테트라에틸헥사노에이트,5,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,판테놀,6,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,폴리글리세릴-3다이스테아레이트,7,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,다이메티콘,8,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,에틸헥실팔미테이트,9,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,나이아신아마이드,10,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트,11,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,"1,2-헥산다이올",12,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,세테아릴알코올,13,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,글리세릴스테아레이트,14,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,토코페릴아세테이트,15,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,아이소노닐아이소노나노에이트,16,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,스쿠알란,17,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,하이드로제네이티드폴리아이소부텐,18,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,하이드로제네이티드로진,19,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,피이지-100스테아레이트,20,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,풀루란,21,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,합성왁스,22,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,하이드록시에틸셀룰로오스,23,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,다이메틸아이소소바이드,24,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,25,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,피브이피,26,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,돌콩오일,27,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,카프릴릭/카프릭트라이글리세라이드,28,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,락토바실러스/콩추출물발효여과물,29,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,트라이메틸실록시실리케이트,30,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,글리세릴스테아레이트시트레이트,31,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,폴리프로필실세스퀴옥세인,32,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,에틸헥실글리세린,33,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,글리세릴카프릴레이트,34,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,칸데릴라왁스에스터,35,
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,카프릴릴메티콘,36,
