product_id,product_name,v3_total_ingredient_count,v3_count_humectant,v3_count_emollient,v3_count_occlusive,v3_count_barrier,v3_count_soothing,v3_count_active,v3_count_fragrance,v3_count_acid_exfoliant,v3_count_silicone,v3_count_peptide,v3_count_botanical_extract,v3_count_oil_butter,v3_ratio_humectant,v3_ratio_emollient,v3_ratio_occlusive,v3_ratio_barrier,v3_ratio_soothing,v3_ratio_active,v3_ratio_fragrance,v3_ratio_acid_exfoliant,v3_ratio_silicone,v3_ratio_peptide,v3_ratio_botanical_extract,v3_ratio_oil_butter
A000000251275,아벤느 이드랑스 리치 하이드레이팅 크림,24,2,5,4,0,0,0,1,0,1,0,0,3,0.08333333333333333,0.20833333333333334,0.16666666666666666,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.125
A000000251445,도미나스 크림 Rx,85,10,8,4,3,4,9,6,1,3,0,8,1,0.11764705882352941,0.09411764705882353,0.047058823529411764,0.03529411764705882,0.047058823529411764,0.10588235294117647,0.07058823529411765,0.011764705882352941,0.03529411764705882,0.0,0.09411764705882353,0.011764705882352941
A000000251453,도미나스 크림 Rx,85,10,8,4,3,4,9,6,1,3,0,8,1,0.11764705882352941,0.09411764705882353,0.047058823529411764,0.03529411764705882,0.047058823529411764,0.10588235294117647,0.07058823529411765,0.011764705882352941,0.03529411764705882,0.0,0.09411764705882353,0.011764705882352941
A000000251494,도미나스 크림 Rx,85,10,8,4,3,4,9,6,1,3,0,8,1,0.11764705882352941,0.09411764705882353,0.047058823529411764,0.03529411764705882,0.047058823529411764,0.10588235294117647,0.07058823529411765,0.011764705882352941,0.03529411764705882,0.0,0.09411764705882353,0.011764705882352941
A000000251651,닥터지 레드 블레미쉬 클리어 수딩크림 EX,44,8,5,2,4,10,2,0,0,0,0,5,0,0.18181818181818182,0.11363636363636363,0.045454545454545456,0.09090909090909091,0.22727272727272727,0.045454545454545456,0.0,0.0,0.0,0.0,0.11363636363636363,0.0
A000000251937,세타필 시카 세라 장벽 크림,30,6,6,2,2,3,3,0,0,1,0,1,2,0.2,0.2,0.06666666666666667,0.06666666666666667,0.1,0.1,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.06666666666666667
A000000253592,셀리맥스 트라넥삼산 잡티 크림,46,8,5,2,8,1,5,0,0,3,1,6,1,0.17391304347826086,0.10869565217391304,0.043478260869565216,0.17391304347826086,0.021739130434782608,0.10869565217391304,0.0,0.0,0.06521739130434782,0.021739130434782608,0.13043478260869565,0.021739130434782608
A000000253621,센텔리안24 마데카 크림 액티브 리뉴 PDRN,79,17,8,3,4,7,7,2,0,2,0,7,6,0.21518987341772153,0.10126582278481013,0.0379746835443038,0.05063291139240506,0.08860759493670886,0.08860759493670886,0.02531645569620253,0.0,0.02531645569620253,0.0,0.08860759493670886,0.0759493670886076
A000000253623,센텔리안24 마데카 크림 타임리버스,108,15,8,6,5,15,8,3,0,2,1,9,19,0.1388888888888889,0.07407407407407407,0.05555555555555555,0.046296296296296294,0.1388888888888889,0.07407407407407407,0.027777777777777776,0.0,0.018518518518518517,0.009259259259259259,0.08333333333333333,0.17592592592592593
A000000254006,쥬베룩 PDLLA 프로텍팅 크림,48,9,3,2,3,1,16,0,1,2,12,0,2,0.1875,0.0625,0.041666666666666664,0.0625,0.020833333333333332,0.3333333333333333,0.0,0.020833333333333332,0.041666666666666664,0.25,0.0,0.041666666666666664
A000000254067,VT 피디알엔 캡슐 크림,58,17,6,4,5,2,12,0,0,2,9,3,2,0.29310344827586204,0.10344827586206896,0.06896551724137931,0.08620689655172414,0.034482758620689655,0.20689655172413793,0.0,0.0,0.034482758620689655,0.15517241379310345,0.05172413793103448,0.034482758620689655
A000000254720,아이오페 비타민C 엑스퍼트 40% 마스크 컨센트레이트,20,0,4,3,0,0,2,0,0,3,1,0,0,0.0,0.2,0.15,0.0,0.0,0.1,0.0,0.0,0.15,0.05,0.0,0.0
A000000254747,에스트라 아토베리어365 하이드로 수딩크림,35,8,3,2,8,1,1,0,0,1,0,0,1,0.22857142857142856,0.08571428571428572,0.05714285714285714,0.22857142857142856,0.02857142857142857,0.02857142857142857,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857
A000000254760,에스트라 아토베리어365 크림,42,4,6,4,8,1,2,0,0,2,0,0,0,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.19047619047619047,0.023809523809523808,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.0,0.0
A000000255244,라운드랩 자작나무 수분 크림,38,8,4,1,1,3,1,0,0,0,0,12,0,0.21052631578947367,0.10526315789473684,0.02631578947368421,0.02631578947368421,0.07894736842105263,0.02631578947368421,0.0,0.0,0.0,0.0,0.3157894736842105,0.0
A000000255499,쿠피 멜라스마 클리어 트라넥삼산 레몬수 기미크림,63,9,5,2,4,6,7,0,1,1,0,5,2,0.14285714285714285,0.07936507936507936,0.031746031746031744,0.06349206349206349,0.09523809523809523,0.1111111111111111,0.0,0.015873015873015872,0.015873015873015872,0.0,0.07936507936507936,0.031746031746031744
A000000255625,코스알엑스 더 블루 펩타이드 바쿠치올 플럼프 바운스 크림,52,14,4,6,8,2,10,0,0,4,6,0,0,0.2692307692307692,0.07692307692307693,0.11538461538461539,0.15384615384615385,0.038461538461538464,0.19230769230769232,0.0,0.0,0.07692307692307693,0.11538461538461539,0.0,0.0
A000000255677,메디큐브 PDRN 핑크 히알루로닉 수분크림,58,13,4,2,10,2,8,1,0,1,5,6,1,0.22413793103448276,0.06896551724137931,0.034482758620689655,0.1724137931034483,0.034482758620689655,0.13793103448275862,0.017241379310344827,0.0,0.017241379310344827,0.08620689655172414,0.10344827586206896,0.017241379310344827
A000000255721,동아제약 색소침착 프로 크림제,46,8,8,2,5,1,9,0,0,1,0,0,3,0.17391304347826086,0.17391304347826086,0.043478260869565216,0.10869565217391304,0.021739130434782608,0.1956521739130435,0.0,0.0,0.021739130434782608,0.0,0.0,0.06521739130434782
A000000255752,닥터지 레드블레미쉬 클리어 수딩크림 EX,44,8,5,2,4,10,2,0,0,0,0,5,0,0.18181818181818182,0.11363636363636363,0.045454545454545456,0.09090909090909091,0.22727272727272727,0.045454545454545456,0.0,0.0,0.0,0.0,0.11363636363636363,0.0
A000000255827,동국제약 멜라-셋 기미 토닝 크림,54,7,5,4,5,5,7,0,0,3,0,4,0,0.12962962962962962,0.09259259259259259,0.07407407407407407,0.09259259259259259,0.09259259259259259,0.12962962962962962,0.0,0.0,0.05555555555555555,0.0,0.07407407407407407,0.0
A000000255828,센텔리안24 마데카 수분크림 하이드라 카밍,89,25,6,3,12,14,4,2,0,3,1,10,6,0.2808988764044944,0.06741573033707865,0.033707865168539325,0.1348314606741573,0.15730337078651685,0.0449438202247191,0.02247191011235955,0.0,0.033707865168539325,0.011235955056179775,0.11235955056179775,0.06741573033707865
A000000255949,헤브블루 살몬 케어링 센텔라 크림,38,11,2,1,1,4,3,0,0,1,0,4,1,0.2894736842105263,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.10526315789473684,0.07894736842105263,0.0,0.0,0.02631578947368421,0.0,0.10526315789473684,0.02631578947368421
A000000255981,제로이드 핌프로브 레드 컨트롤 크림 pH4,24,4,5,2,1,0,1,0,0,1,0,0,1,0.16666666666666666,0.20833333333333334,0.08333333333333333,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664
A000000256048,토리든 다이브인 저분자 히알루론산 수딩 크림,41,12,2,1,2,5,1,0,0,1,0,9,0,0.2926829268292683,0.04878048780487805,0.024390243902439025,0.04878048780487805,0.12195121951219512,0.024390243902439025,0.0,0.0,0.024390243902439025,0.0,0.21951219512195122,0.0
A000000256050,토리든 밸런스풀 시카 진정 크림,44,7,2,0,1,7,2,0,1,0,1,6,0,0.1590909090909091,0.045454545454545456,0.0,0.022727272727272728,0.1590909090909091,0.045454545454545456,0.0,0.022727272727272728,0.0,0.022727272727272728,0.13636363636363635,0.0
A000000256802,웰라쥬 리얼 히알루로닉 수딩 크림,53,14,3,2,3,2,4,0,0,2,0,2,0,0.2641509433962264,0.05660377358490566,0.03773584905660377,0.05660377358490566,0.03773584905660377,0.07547169811320754,0.0,0.0,0.03773584905660377,0.0,0.03773584905660377,0.0
A000000257128,구달 어성초 히알루론 수딩 크림,61,23,3,2,12,5,1,0,0,2,0,5,4,0.3770491803278688,0.04918032786885246,0.03278688524590164,0.19672131147540983,0.08196721311475409,0.01639344262295082,0.0,0.0,0.03278688524590164,0.0,0.08196721311475409,0.06557377049180328
A000000257193,비욘드 엔젤 아쿠아 이온 히알루10% 수분 진정 크림,55,15,4,3,2,7,3,0,0,2,1,2,1,0.2727272727272727,0.07272727272727272,0.05454545454545454,0.03636363636363636,0.12727272727272726,0.05454545454545454,0.0,0.0,0.03636363636363636,0.01818181818181818,0.03636363636363636,0.01818181818181818
A000000257543,닥터지 레드 블레미쉬 클리어 수딩크림 EX,44,8,5,2,4,10,2,0,0,0,0,5,0,0.18181818181818182,0.11363636363636363,0.045454545454545456,0.09090909090909091,0.22727272727272727,0.045454545454545456,0.0,0.0,0.0,0.0,0.11363636363636363,0.0
A000000257713,달바 비타 캡슐 크림 나이아신아마이드 5퍼센트,89,11,6,4,5,5,7,6,0,2,1,22,10,0.12359550561797752,0.06741573033707865,0.0449438202247191,0.056179775280898875,0.056179775280898875,0.07865168539325842,0.06741573033707865,0.0,0.02247191011235955,0.011235955056179775,0.24719101123595505,0.11235955056179775
A000000257827,라로슈포제 시카플라스트 멀티 리페어 크림,40,5,5,3,1,3,3,0,1,0,0,1,0,0.125,0.125,0.075,0.025,0.075,0.075,0.0,0.025,0.0,0.0,0.025,0.0
A000000257828,아비브 히알루로닉 붐 크림 워터,36,14,1,0,5,3,1,0,0,0,0,1,0,0.3888888888888889,0.027777777777777776,0.0,0.1388888888888889,0.08333333333333333,0.027777777777777776,0.0,0.0,0.0,0.0,0.027777777777777776,0.0
A000000257834,퍼셀 80억/mL 글루타치온 TXA 캡슐 크림,54,9,6,3,5,4,6,0,0,3,0,3,1,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.09259259259259259,0.07407407407407407,0.1111111111111111,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.018518518518518517
A000000258055,LBB 퓨어 래디언스 크림,56,6,4,1,7,3,5,2,0,2,0,5,2,0.10714285714285714,0.07142857142857142,0.017857142857142856,0.125,0.05357142857142857,0.08928571428571429,0.03571428571428571,0.0,0.03571428571428571,0.0,0.08928571428571429,0.03571428571428571
A000000258214,믹순 히알레배 포어 워터풀 젤크림,44,10,1,0,2,3,6,0,2,0,0,10,0,0.22727272727272727,0.022727272727272728,0.0,0.045454545454545456,0.06818181818181818,0.13636363636363635,0.0,0.045454545454545456,0.0,0.0,0.22727272727272727,0.0
A000000258294,토리든 다이브인 저분자 히알루론산 수딩 크림,41,12,2,1,2,5,1,0,0,1,0,9,0,0.2926829268292683,0.04878048780487805,0.024390243902439025,0.04878048780487805,0.12195121951219512,0.024390243902439025,0.0,0.0,0.024390243902439025,0.0,0.21951219512195122,0.0
A000000258830,피지오겔 DMT 리제너러티브 크림,40,7,6,3,10,1,3,0,0,1,0,0,3,0.175,0.15,0.075,0.25,0.025,0.075,0.0,0.0,0.025,0.0,0.0,0.075
A000000258831,피지오겔 레드수딩 AI 리페어 크림,19,3,1,1,2,0,1,0,0,0,0,0,3,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.15789473684210525
A000000258834,에스트라 아토베리어365 하이드로 수딩크림,35,8,3,2,8,1,1,0,0,1,0,0,1,0.22857142857142856,0.08571428571428572,0.05714285714285714,0.22857142857142856,0.02857142857142857,0.02857142857142857,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857
A000000258860,코이 플로우 리프팅 랩핑 크림 포어앤쿨,73,16,2,1,1,4,8,2,0,2,4,21,2,0.2191780821917808,0.0273972602739726,0.0136986301369863,0.0136986301369863,0.0547945205479452,0.1095890410958904,0.0273972602739726,0.0,0.0273972602739726,0.0547945205479452,0.2876712328767123,0.0273972602739726
A000000258935,리쥬란 더마 힐러 포어 타이트닝 크림,35,11,3,1,2,0,3,0,0,1,1,2,0,0.3142857142857143,0.08571428571428572,0.02857142857142857,0.05714285714285714,0.0,0.08571428571428572,0.0,0.0,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.0
A000000259039,이니스프리 레티놀 시카 모공 흔적 크림,63,11,3,3,5,6,6,0,0,3,0,2,2,0.1746031746031746,0.047619047619047616,0.047619047619047616,0.07936507936507936,0.09523809523809523,0.09523809523809523,0.0,0.0,0.047619047619047616,0.0,0.031746031746031744,0.031746031746031744
A000000259298,아비브 히알루로닉 붐 크림 워터,36,14,1,0,5,3,1,0,0,0,0,1,0,0.3888888888888889,0.027777777777777776,0.0,0.1388888888888889,0.08333333333333333,0.027777777777777776,0.0,0.0,0.0,0.0,0.027777777777777776,0.0
A000000259386,포들 밤 레티날 모공 리셋 솔루션 캡슐 크림,38,9,6,3,3,0,6,0,0,1,0,2,3,0.23684210526315788,0.15789473684210525,0.07894736842105263,0.07894736842105263,0.0,0.15789473684210525,0.0,0.0,0.02631578947368421,0.0,0.05263157894736842,0.07894736842105263
A000000259494,파넬 시카마누 레드 리페어 크림,53,7,7,4,3,9,1,0,0,1,0,9,3,0.1320754716981132,0.1320754716981132,0.07547169811320754,0.05660377358490566,0.16981132075471697,0.018867924528301886,0.0,0.0,0.018867924528301886,0.0,0.16981132075471697,0.05660377358490566
A000000260257,제로이드 수딩 크림,22,6,3,1,1,0,1,0,0,1,0,0,1,0.2727272727272727,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456
A000000260348,리쥬덱스 더마 리페어링 크림,32,5,6,2,1,6,3,0,0,1,1,2,1,0.15625,0.1875,0.0625,0.03125,0.1875,0.09375,0.0,0.0,0.03125,0.03125,0.0625,0.03125
A000000260462,에스트라 아토베리어365 하이드로 수딩크림,35,8,3,2,8,1,1,0,0,1,0,0,1,0.22857142857142856,0.08571428571428572,0.05714285714285714,0.22857142857142856,0.02857142857142857,0.02857142857142857,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857
