thema,canonical_name,제품에_함유된_개수,테마별_전체_제품수,함유비율
미백·잡티·톤업,키토산,1,25,0.04
미백·잡티·톤업,폴리글리세릴-10베헤네이트/에이코사디오에이트,1,25,0.04
미백·잡티·톤업,마시멜로뿌리추출물,1,25,0.04
미백·잡티·톤업,헥실신남알,1,25,0.04
미백·잡티·톤업,약모밀추출물,1,25,0.04
미백·잡티·톤업,흰서양송로추출물,1,25,0.04
미백·잡티·톤업,비타민나무수,1,25,0.04
미백·잡티·톤업,합성비즈왁스,1,25,0.04
미백·잡티·톤업,동백나무씨오일,1,25,0.04
미백·잡티·톤업,보검선인장줄기추출물,1,25,0.04
미백·잡티·톤업,페닐프로필디메틸실록시실리케이트,1,25,0.04
미백·잡티·톤업,메나다이온,1,25,0.04
미백·잡티·톤업,연꽃꽃추출물,1,25,0.04
미백·잡티·톤업,아티초크잎추출물,1,25,0.04
미백·잡티·톤업,트루로즈오브예리코추출물,1,25,0.04
미백·잡티·톤업,비타민나무열매오일,1,25,0.04
미백·잡티·톤업,히비스커스꽃추출물,1,25,0.04
미백·잡티·톤업,캐모마일꽃추출물,1,25,0.04
미백·잡티·톤업,다이펩타이드-15,1,25,0.04
미백·잡티·톤업,서양고추나물추출물,1,25,0.04
미백·잡티·톤업,메틸하이드로제네이티드로지네이트,1,25,0.04
미백·잡티·톤업,센티드제라늄추출물,1,25,0.04
미백·잡티·톤업,라벤더꽃추출물,1,25,0.04
미백·잡티·톤업,버지니아풍년화추출물,1,25,0.04
미백·잡티·톤업,폴리글리세릴-10다이아이소스테아레이트,1,25,0.04
미백·잡티·톤업,유칼립투스잎추출물,1,25,0.04
미백·잡티·톤업,티트리잎추출물,1,25,0.04
미백·잡티·톤업,해바라기꽃추출물,1,25,0.04
미백·잡티·톤업,살비아잎추출물,1,25,0.04
미백·잡티·톤업,녹차수,1,25,0.04
미백·잡티·톤업,소듐코코일이세티오네이트,1,25,0.04
미백·잡티·톤업,글라이신,1,25,0.04
미백·잡티·톤업,아마씨오일,1,25,0.04
미백·잡티·톤업,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,1,25,0.04
미백·잡티·톤업,리놀레닉애씨드,1,25,0.04
미백·잡티·톤업,마그네슘아스코빌포스페이트,1,25,0.04
미백·잡티·톤업,아이리쉬모스추출물,1,25,0.04
미백·잡티·톤업,리놀레익애씨드,1,25,0.04
미백·잡티·톤업,소듐아크릴릭애씨드/엠에이코폴리머,1,25,0.04
미백·잡티·톤업,사이클로덱스트린,1,25,0.04
미백·잡티·톤업,포타슘하이알루로네이트,1,25,0.04
미백·잡티·톤업,페룰릭애씨드,1,25,0.04
미백·잡티·톤업,피브이엠/엠에이코폴리머,1,25,0.04
미백·잡티·톤업,프로테아제,1,25,0.04
미백·잡티·톤업,만다린껍질추출물,1,25,0.04
미백·잡티·톤업,아이소펜틸다이올,1,25,0.04
보습·장벽·리페어,정제수,58,61,0.951
보습·장벽·리페어,글리세린,57,61,0.934
보습·장벽·리페어,"1,2-헥산다이올",46,61,0.754
보습·장벽·리페어,부틸렌글라이콜,45,61,0.738
보습·장벽·리페어,토코페롤,42,61,0.689
보습·장벽·리페어,카프릴릭/카프릭트라이글리세라이드,40,61,0.656
보습·장벽·리페어,에틸헥실글리세린,38,61,0.623
보습·장벽·리페어,판테놀,35,61,0.574
보습·장벽·리페어,세라마이드엔피,32,61,0.525
보습·장벽·리페어,하이드로제네이티드레시틴,31,61,0.508
보습·장벽·리페어,세테아릴알코올,30,61,0.492
보습·장벽·리페어,잔탄검,30,61,0.492
보습·장벽·리페어,소듐하이알루로네이트,28,61,0.459
보습·장벽·리페어,글리세릴스테아레이트,28,61,0.459
보습·장벽·리페어,카보머,27,61,0.443
보습·장벽·리페어,프로판다이올,27,61,0.443
보습·장벽·리페어,스테아릭애씨드,26,61,0.426
보습·장벽·리페어,알란토인,23,61,0.377
보습·장벽·리페어,트로메타민,23,61,0.377
보습·장벽·리페어,스쿠알란,22,61,0.361
보습·장벽·리페어,베헤닐알코올,21,61,0.344
보습·장벽·리페어,팔미틱애씨드,21,61,0.344
보습·장벽·리페어,다이메티콘,21,61,0.344
보습·장벽·리페어,나이아신아마이드,19,61,0.311
보습·장벽·리페어,다이소듐이디티에이,19,61,0.311
보습·장벽·리페어,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,19,61,0.311
보습·장벽·리페어,콜레스테롤,18,61,0.295
보습·장벽·리페어,펜틸렌글라이콜,18,61,0.295
보습·장벽·리페어,베타인,16,61,0.262
보습·장벽·리페어,시어버터,16,61,0.262
보습·장벽·리페어,카프릴릴글라이콜,16,61,0.262
보습·장벽·리페어,솔비탄올리베이트,16,61,0.262
보습·장벽·리페어,세테아릴올리베이트,16,61,0.262
보습·장벽·리페어,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,15,61,0.246
보습·장벽·리페어,글리세릴카프릴레이트,14,61,0.23
보습·장벽·리페어,솔비탄아이소스테아레이트,14,61,0.23
보습·장벽·리페어,피토스핑고신,14,61,0.23
보습·장벽·리페어,아데노신,14,61,0.23
보습·장벽·리페어,해바라기씨오일,14,61,0.23
보습·장벽·리페어,비닐다이메티콘,14,61,0.23
보습·장벽·리페어,아라키딜글루코사이드,13,61,0.213
보습·장벽·리페어,만니톨,13,61,0.213
보습·장벽·리페어,아라키딜알코올,13,61,0.213
보습·장벽·리페어,마데카소사이드,13,61,0.213
보습·장벽·리페어,알지닌,13,61,0.213
보습·장벽·리페어,세틸에틸헥사노에이트,12,61,0.197
보습·장벽·리페어,베타-글루칸,12,61,0.197
보습·장벽·리페어,세틸알코올,12,61,0.197
보습·장벽·리페어,병풀추출물,12,61,0.197
보습·장벽·리페어,다이프로필렌글라이콜,12,61,0.197
보습·장벽·리페어,실리카,11,61,0.18
보습·장벽·리페어,시트릭애씨드,11,61,0.18
보습·장벽·리페어,폴리글리세릴-3메틸글루코오스다이스테아레이트,10,61,0.164
보습·장벽·리페어,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,10,61,0.164
보습·장벽·리페어,하이드롤라이즈드하이알루로닉애씨드,10,61,0.164
보습·장벽·리페어,하이드로제네이티드폴리아이소부텐,9,61,0.148
보습·장벽·리페어,C14-22알코올,9,61,0.148
보습·장벽·리페어,C12-20알킬글루코사이드,9,61,0.148
보습·장벽·리페어,하이드록시아세토페논,9,61,0.148
보습·장벽·리페어,병풀잎추출물,9,61,0.148
보습·장벽·리페어,메틸프로판다이올,9,61,0.148
보습·장벽·리페어,다이포타슘글리시리제이트,9,61,0.148
보습·장벽·리페어,글루코오스,9,61,0.148
보습·장벽·리페어,다이카프릴릴카보네이트,8,61,0.131
보습·장벽·리페어,다이카프릴릴에터,8,61,0.131
보습·장벽·리페어,하이드로제네이티드폴리데센,8,61,0.131
보습·장벽·리페어,아시아티코사이드,8,61,0.131
보습·장벽·리페어,올리브오일,8,61,0.131
보습·장벽·리페어,글리세릴스테아레이트에스이,8,61,0.131
보습·장벽·리페어,아시아틱애씨드,7,61,0.115
보습·장벽·리페어,마데카식애씨드,7,61,0.115
보습·장벽·리페어,토코페릴아세테이트,7,61,0.115
보습·장벽·리페어,하이알루로닉애씨드,7,61,0.115
보습·장벽·리페어,피토스테롤,7,61,0.115
보습·장벽·리페어,세라마이드에이피,7,61,0.115
보습·장벽·리페어,소듐폴리아크릴레이트,7,61,0.115
보습·장벽·리페어,하이드록시프로필비스팔미타마이드엠이에이,6,61,0.098
보습·장벽·리페어,올레익애씨드,6,61,0.098
보습·장벽·리페어,펜타에리스리틸테트라아이소스테아레이트,6,61,0.098
보습·장벽·리페어,에틸헥실팔미테이트,6,61,0.098
보습·장벽·리페어,스핑고리피드,6,61,0.098
보습·장벽·리페어,다이메티콘올,6,61,0.098
보습·장벽·리페어,부틸렌글라이콜다이카프릴레이트/다이카프레이트,6,61,0.098
보습·장벽·리페어,폴리아크릴레이트크로스폴리머-6,6,61,0.098
보습·장벽·리페어,프로필렌글라이콜,6,61,0.098
보습·장벽·리페어,소듐하이드록사이드,6,61,0.098
보습·장벽·리페어,프룩토올리고사카라이드,6,61,0.098
보습·장벽·리페어,소듐파이테이트,6,61,0.098
보습·장벽·리페어,하이드로제네이티드폴리(C6-14올레핀),6,61,0.098
보습·장벽·리페어,세라마이드이오피,6,61,0.098
보습·장벽·리페어,폴리아크릴레이트-13,5,61,0.082
보습·장벽·리페어,폴리글리세릴-10라우레이트,5,61,0.082
보습·장벽·리페어,미리스틱애씨드,5,61,0.082
보습·장벽·리페어,소듐스테아로일글루타메이트,5,61,0.082
보습·장벽·리페어,호호바에스터,5,61,0.082
보습·장벽·리페어,하이드록시에틸셀룰로오스,5,61,0.082
보습·장벽·리페어,솔비탄세스퀴올리에이트,5,61,0.082
보습·장벽·리페어,사이클로펜타실록세인,5,61,0.082
보습·장벽·리페어,스페인감초뿌리추출물,5,61,0.082
보습·장벽·리페어,녹차추출물,5,61,0.082
보습·장벽·리페어,황금추출물,5,61,0.082
보습·장벽·리페어,자일리톨,5,61,0.082
보습·장벽·리페어,폴리메틸실세스퀴옥세인,5,61,0.082
보습·장벽·리페어,세테아릴글루코사이드,5,61,0.082
보습·장벽·리페어,광곽향오일,5,61,0.082
보습·장벽·리페어,호호바씨오일,5,61,0.082
보습·장벽·리페어,베타-시토스테롤,5,61,0.082
보습·장벽·리페어,펜타에리스리틸테트라에틸헥사노에이트,5,61,0.082
보습·장벽·리페어,마카다미아씨오일,5,61,0.082
보습·장벽·리페어,소듐하이알루로네이트크로스폴리머,5,61,0.082
보습·장벽·리페어,글리세릴스테아레이트시트레이트,5,61,0.082
보습·장벽·리페어,향료,5,61,0.082
보습·장벽·리페어,스테아릴알코올,5,61,0.082
보습·장벽·리페어,세라마이드엔에스,5,61,0.082
보습·장벽·리페어,세라마이드에이에스,5,61,0.082
보습·장벽·리페어,하이드록시프로필비스라우라마이드엠이에이,4,61,0.066
보습·장벽·리페어,징크클로라이드,4,61,0.066
보습·장벽·리페어,하이드로제네이티드쌀겨오일,4,61,0.066
보습·장벽·리페어,트라이소듐에틸렌다이아민다이석시네이트,4,61,0.066
보습·장벽·리페어,폴리글리세린-3,4,61,0.066
보습·장벽·리페어,코코넛야자오일,4,61,0.066
보습·장벽·리페어,사이클로헥사실록세인,4,61,0.066
보습·장벽·리페어,소듐클로라이드,4,61,0.066
보습·장벽·리페어,미네랄오일,4,61,0.066
보습·장벽·리페어,소듐폴리아크릴로일다이메틸타우레이트,4,61,0.066
보습·장벽·리페어,징크피씨에이,4,61,0.066
보습·장벽·리페어,판토락톤,4,61,0.066
보습·장벽·리페어,다이글리세린,4,61,0.066
보습·장벽·리페어,포타슘세틸포스페이트,4,61,0.066
보습·장벽·리페어,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,4,61,0.066
보습·장벽·리페어,클로렐라 불가리스추출물,4,61,0.066
보습·장벽·리페어,합성비즈왁스,4,61,0.066
보습·장벽·리페어,페녹시에탄올,4,61,0.066
보습·장벽·리페어,덱스트린,4,61,0.066
보습·장벽·리페어,하이드로제네이티드식물성오일,4,61,0.066
보습·장벽·리페어,C12-16알코올,4,61,0.066
보습·장벽·리페어,레시틴,4,61,0.066
보습·장벽·리페어,엑토인,4,61,0.066
보습·장벽·리페어,리놀레익애씨드,4,61,0.066
보습·장벽·리페어,마이크로크리스탈린왁스,4,61,0.066
보습·장벽·리페어,소듐디엔에이,4,61,0.066
보습·장벽·리페어,수크로오스스테아레이트,4,61,0.066
보습·장벽·리페어,소듐피씨에이,4,61,0.066
보습·장벽·리페어,글라이신,4,61,0.066
보습·장벽·리페어,글라이코스핑고리피드,4,61,0.066
보습·장벽·리페어,폴리글리세릴-10스테아레이트,4,61,0.066
보습·장벽·리페어,트루로즈오브예리코추출물,4,61,0.066
보습·장벽·리페어,아크릴레이트/암모늄메타크릴레이트코폴리머,3,61,0.049
보습·장벽·리페어,아라키딕애씨드,3,61,0.049
보습·장벽·리페어,하이드록시프로필메틸셀룰로오스,3,61,0.049
보습·장벽·리페어,세틸-피지하이드록시에틸팔미타마이드,3,61,0.049
보습·장벽·리페어,소듐메타포스페이트,3,61,0.049
보습·장벽·리페어,라우릭애씨드,3,61,0.049
보습·장벽·리페어,소듐카보머,3,61,0.049
보습·장벽·리페어,에스에이치-올리고펩타이드-1,3,61,0.049
보습·장벽·리페어,로즈마리잎추출물,3,61,0.049
보습·장벽·리페어,리날룰,3,61,0.049
보습·장벽·리페어,카퍼설페이트,3,61,0.049
보습·장벽·리페어,아세틸다이펩타이드-1세틸에스터,3,61,0.049
보습·장벽·리페어,소듐시트레이트,3,61,0.049
보습·장벽·리페어,징크설페이트,3,61,0.049
보습·장벽·리페어,람노오스,3,61,0.049
보습·장벽·리페어,식물성오일,3,61,0.049
보습·장벽·리페어,소두구씨오일,3,61,0.049
보습·장벽·리페어,덱스판테놀,3,61,0.049
보습·장벽·리페어,로즈마리잎오일,3,61,0.049
보습·장벽·리페어,서양송악잎/줄기추출물,3,61,0.049
보습·장벽·리페어,폴리글리세릴-4카프레이트,3,61,0.049
보습·장벽·리페어,약모밀추출물,3,61,0.049
보습·장벽·리페어,아르간커넬오일,3,61,0.049
보습·장벽·리페어,카프릴릴메티콘,3,61,0.049
보습·장벽·리페어,울금뿌리추출물,3,61,0.049
보습·장벽·리페어,흰버드나무껍질추출물,3,61,0.049
보습·장벽·리페어,퀸즈랜드넛오일,3,61,0.049
보습·장벽·리페어,살비아오일,3,61,0.049
보습·장벽·리페어,멕시칸주니퍼오일,3,61,0.049
보습·장벽·리페어,미리스토일/팔미토일옥소스테아라마이드/아라카마이드엠이에이,3,61,0.049
보습·장벽·리페어,캐모마일꽃오일,3,61,0.049
보습·장벽·리페어,솔비탄스테아레이트,3,61,0.049
보습·장벽·리페어,아세틸헥사펩타이드-8,3,61,0.049
보습·장벽·리페어,소듐아세틸레이티드하이알루로네이트,3,61,0.049
보습·장벽·리페어,카놀라오일,3,61,0.049
보습·장벽·리페어,하이드록시프로필트라이모늄하이알루로네이트,3,61,0.049
보습·장벽·리페어,마그네슘설페이트,3,61,0.049
보습·장벽·리페어,옥틸도데칸올,3,61,0.049
보습·장벽·리페어,헥실신남알,3,61,0.049
보습·장벽·리페어,"2,3-부탄다이올",3,61,0.049
보습·장벽·리페어,락토바실러스발효물,3,61,0.049
보습·장벽·리페어,글리세레스-26,3,61,0.049
보습·장벽·리페어,알라닌,3,61,0.049
보습·장벽·리페어,라우릴알코올,3,61,0.049
보습·장벽·리페어,세린,3,61,0.049
보습·장벽·리페어,글루타믹애씨드,3,61,0.049
보습·장벽·리페어,흰목이버섯폴리사카라이드,3,61,0.049
보습·장벽·리페어,미리스틸알코올,3,61,0.049
보습·장벽·리페어,로즈힙열매추출물,3,61,0.049
보습·장벽·리페어,온천수,3,61,0.049
보습·장벽·리페어,글리세릴글루코사이드,3,61,0.049
보습·장벽·리페어,아이소트라이데실아이소노나노에이트,3,61,0.049
보습·장벽·리페어,카프릴릭/카프릭/미리스틱/스테아릭트라이글리세라이드,3,61,0.049
보습·장벽·리페어,카나우바왁스,3,61,0.049
보습·장벽·리페어,다이아이소스테아릴말레이트,3,61,0.049
보습·장벽·리페어,트레할로오스,3,61,0.049
보습·장벽·리페어,폴리쿼터늄-51,3,61,0.049
보습·장벽·리페어,솔비탄올리에이트,2,61,0.033
보습·장벽·리페어,징크글루코네이트,2,61,0.033
보습·장벽·리페어,아이소헥사데칸,2,61,0.033
보습·장벽·리페어,아크릴아마이드/소듐아크릴로일다이메틸타우레이트코폴리머,2,61,0.033
보습·장벽·리페어,폴리솔베이트80,2,61,0.033
보습·장벽·리페어,폴리글리세릴-6다이스테아레이트,2,61,0.033
보습·장벽·리페어,하이드록시프로필스타치포스페이트,2,61,0.033
보습·장벽·리페어,만노오스,2,61,0.033
보습·장벽·리페어,카프릴로일살리실릭애씨드,2,61,0.033
보습·장벽·리페어,라벤더오일,2,61,0.033
보습·장벽·리페어,마트리카리아꽃추출물,2,61,0.033
보습·장벽·리페어,호장근뿌리추출물,2,61,0.033
보습·장벽·리페어,라미나리아 오크롤레우카추출물,2,61,0.033
보습·장벽·리페어,다이에톡시에틸석시네이트,2,61,0.033
보습·장벽·리페어,에틸헥실스테아레이트,2,61,0.033
보습·장벽·리페어,글루코노락톤,2,61,0.033
보습·장벽·리페어,불가리스쑥오일,2,61,0.033
보습·장벽·리페어,오리스뿌리추출물,2,61,0.033
보습·장벽·리페어,멜론추출물,2,61,0.033
보습·장벽·리페어,서양배추출물,2,61,0.033
보습·장벽·리페어,카프릴릴/카프릴글루코사이드,2,61,0.033
보습·장벽·리페어,다마스크장미꽃수,2,61,0.033
보습·장벽·리페어,팔미타마이드엠이에이,2,61,0.033
보습·장벽·리페어,사코신,2,61,0.033
보습·장벽·리페어,참산호말추출물,2,61,0.033
보습·장벽·리페어,사발팜열매추출물,2,61,0.033
보습·장벽·리페어,참깨오일,2,61,0.033
보습·장벽·리페어,아이비고드열매추출물,2,61,0.033
보습·장벽·리페어,인도멀구슬나무잎추출물,2,61,0.033
보습·장벽·리페어,데실글루코사이드,2,61,0.033
보습·장벽·리페어,커피콩추출물,2,61,0.033
보습·장벽·리페어,가지열매추출물,2,61,0.033
보습·장벽·리페어,에리스리톨,2,61,0.033
보습·장벽·리페어,프룩토오스,2,61,0.033
보습·장벽·리페어,알파-알부틴,2,61,0.033
보습·장벽·리페어,인도멀구슬나무꽃추출물,2,61,0.033
보습·장벽·리페어,폴리글리세릴-6카프릴레이트,2,61,0.033
보습·장벽·리페어,판토테닉애씨드,2,61,0.033
보습·장벽·리페어,소나무잎추출물,2,61,0.033
보습·장벽·리페어,메틸다이아이소프로필프로피온아마이드,2,61,0.033
보습·장벽·리페어,베르가모트잎추출물,2,61,0.033
보습·장벽·리페어,홀리바질잎추출물,2,61,0.033
보습·장벽·리페어,알로에베라꽃추출물,2,61,0.033
보습·장벽·리페어,오카무라큰실말추출물,2,61,0.033
보습·장벽·리페어,도둑놈의지팡이뿌리추출물,2,61,0.033
보습·장벽·리페어,황색4호,2,61,0.033
보습·장벽·리페어,카카오추출물,2,61,0.033
보습·장벽·리페어,폴리글리세릴-4올리에이트,2,61,0.033
보습·장벽·리페어,아이소펜틸다이올,2,61,0.033
보습·장벽·리페어,콘민트오일,2,61,0.033
보습·장벽·리페어,비스-카프릴로일옥시팔미타미도아이소프로판올,2,61,0.033
보습·장벽·리페어,포스포리피드,2,61,0.033
보습·장벽·리페어,다이하이드록시아이소프로필팔모일팜아마이드,2,61,0.033
보습·장벽·리페어,안하이드로자일리톨,2,61,0.033
보습·장벽·리페어,메도우폼씨오일,2,61,0.033
보습·장벽·리페어,자일리틸글루코사이드,2,61,0.033
보습·장벽·리페어,트라이에틸헥사노인,2,61,0.033
보습·장벽·리페어,카퍼트라이펩타이드-1,2,61,0.033
보습·장벽·리페어,메틸메타크릴레이트크로스폴리머,2,61,0.033
보습·장벽·리페어,칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물,2,61,0.033
보습·장벽·리페어,리모넨,2,61,0.033
보습·장벽·리페어,하이드롤라이즈드글라이코사미노글리칸,2,61,0.033
보습·장벽·리페어,편백잎추출물,2,61,0.033
보습·장벽·리페어,포트마리골드꽃추출물,2,61,0.033
보습·장벽·리페어,시트로넬올,2,61,0.033
보습·장벽·리페어,하이드롤라이즈드콜라겐,2,61,0.033
보습·장벽·리페어,치자추출물,2,61,0.033
보습·장벽·리페어,당근추출물,2,61,0.033
보습·장벽·리페어,스위트아몬드오일,2,61,0.033
보습·장벽·리페어,수용성프로테오글리칸,2,61,0.033
보습·장벽·리페어,라우릴글루코사이드,2,61,0.033
보습·장벽·리페어,카카오씨추출물,2,61,0.033
보습·장벽·리페어,세테아레스-20,2,61,0.033
보습·장벽·리페어,카페인,2,61,0.033
보습·장벽·리페어,다이소듐에틸렌다이코카마이드피이지-15다이설페이트,2,61,0.033
보습·장벽·리페어,폴리솔베이트60,2,61,0.033
보습·장벽·리페어,콜레스테릴마카다미에이트,2,61,0.033
보습·장벽·리페어,데실렌글라이콜,2,61,0.033
보습·장벽·리페어,하이드로제네이티드포스파티딜콜린,2,61,0.033
보습·장벽·리페어,아이소머라이즈드리놀레익애씨드,2,61,0.033
보습·장벽·리페어,살리실릭애씨드,2,61,0.033
보습·장벽·리페어,폴리글리세릴-10미리스테이트,2,61,0.033
보습·장벽·리페어,다이메티콘/비닐다이메티콘크로스폴리머,2,61,0.033
보습·장벽·리페어,마그네슘스테아레이트,2,61,0.033
보습·장벽·리페어,알루미늄스테아레이트,2,61,0.033
보습·장벽·리페어,비즈왁스,2,61,0.033
보습·장벽·리페어,아쿠아필루스 돌로미아이발효여과물,2,61,0.033
보습·장벽·리페어,징크옥사이드,2,61,0.033
보습·장벽·리페어,피이지-22/도데실글라이콜코폴리머,2,61,0.033
보습·장벽·리페어,폴리글리세릴-2세스퀴이소스테아레이트,2,61,0.033
보습·장벽·리페어,하이드롤라이즈드소듐하이알루로네이트,2,61,0.033
보습·장벽·리페어,폴리글리세릴-10올리에이트,2,61,0.033
보습·장벽·리페어,차가버섯추출물,2,61,0.033
보습·장벽·리페어,비스-다이글리세릴폴리아실아디페이트-2,2,61,0.033
보습·장벽·리페어,블루아가베잎추출물,2,61,0.033
보습·장벽·리페어,돌콩오일,2,61,0.033
보습·장벽·리페어,다이페닐다이메티콘,2,61,0.033
보습·장벽·리페어,트라이소듐이디티에이,2,61,0.033
보습·장벽·리페어,세라마이드엔지,2,61,0.033
보습·장벽·리페어,수크로오스다이스테아레이트,2,61,0.033
보습·장벽·리페어,우레아,2,61,0.033
보습·장벽·리페어,풍선덩굴꽃/잎/덩굴추출물,2,61,0.033
보습·장벽·리페어,해바라기씨오일불검화물,2,61,0.033
보습·장벽·리페어,메틸트라이메티콘,2,61,0.033
보습·장벽·리페어,트라이데세스-10,2,61,0.033
보습·장벽·리페어,폴리글리세릴-2스테아레이트,2,61,0.033
보습·장벽·리페어,세테아릴아이소노나노에이트,1,61,0.016
보습·장벽·리페어,망가니즈글루코네이트,1,61,0.016
보습·장벽·리페어,알파-글루칸올리고사카라이드,1,61,0.016
보습·장벽·리페어,그린와틀꽃왁스,1,61,0.016
보습·장벽·리페어,락토바실러스,1,61,0.016
보습·장벽·리페어,카퍼글루코네이트,1,61,0.016
보습·장벽·리페어,해바라기씨왁스,1,61,0.016
보습·장벽·리페어,야콘뿌리즙,1,61,0.016
보습·장벽·리페어,폴리글리세릴-3비즈왁스,1,61,0.016
보습·장벽·리페어,비트레오스실라발효물,1,61,0.016
보습·장벽·리페어,세틸에스터,1,61,0.016
보습·장벽·리페어,말토덱스트린,1,61,0.016
보습·장벽·리페어,뽕나무잎추출물,1,61,0.016
보습·장벽·리페어,세틸피이지/피피지-10/1다이메티콘,1,61,0.016
보습·장벽·리페어,에스에이치-폴리펩타이드-16,1,61,0.016
보습·장벽·리페어,에스에이치-폴리펩타이드-62,1,61,0.016
보습·장벽·리페어,에스에이치-폴리펩타이드-11,1,61,0.016
보습·장벽·리페어,에스에이치-폴리펩타이드-60,1,61,0.016
보습·장벽·리페어,티타늄디옥사이드,1,61,0.016
보습·장벽·리페어,알루미늄하이드록사이드,1,61,0.016
보습·장벽·리페어,에스에이치-폴리펩타이드-3,1,61,0.016
보습·장벽·리페어,스타아니스추출물,1,61,0.016
보습·장벽·리페어,유럽밤나무씨추출물,1,61,0.016
보습·장벽·리페어,에스에이치-폴리펩타이드-9,1,61,0.016
보습·장벽·리페어,에스에이치-폴리펩타이드-1,1,61,0.016
보습·장벽·리페어,인동덩굴꽃추출물,1,61,0.016
보습·장벽·리페어,편백수,1,61,0.016
보습·장벽·리페어,에스에이치-올리고펩타이드-2,1,61,0.016
보습·장벽·리페어,네오펜틸글라이콜다이카프레이트,1,61,0.016
보습·장벽·리페어,에스에이치-폴리펩타이드-22,1,61,0.016
보습·장벽·리페어,트라이하이드록시스테아린,1,61,0.016
보습·장벽·리페어,트라이에톡시카프릴릴실레인,1,61,0.016
보습·장벽·리페어,폴리글리세릴-4다이아이소스테아레이트/폴리하이드록시스테아레이트/세바케이트,1,61,0.016
보습·장벽·리페어,포도덩굴추출물,1,61,0.016
보습·장벽·리페어,포타슘솔베이트,1,61,0.016
보습·장벽·리페어,징크스테아레이트,1,61,0.016
보습·장벽·리페어,라우레스-3,1,61,0.016
보습·장벽·리페어,카프릴로일글라이신,1,61,0.016
보습·장벽·리페어,소듐글루코네이트,1,61,0.016
보습·장벽·리페어,소듐트라이메타포스페이트,1,61,0.016
보습·장벽·리페어,헥사펩타이드-9,1,61,0.016
보습·장벽·리페어,3-O-에틸아스코빅애씨드,1,61,0.016
보습·장벽·리페어,폴리글리세릴-10베헤네이트/에이코사디오에이트,1,61,0.016
보습·장벽·리페어,라반딘오일,1,61,0.016
보습·장벽·리페어,바닐라열매오일,1,61,0.016
보습·장벽·리페어,트라이에틸시트레이트,1,61,0.016
보습·장벽·리페어,필리핀오렌지껍질오일,1,61,0.016
보습·장벽·리페어,고수열매오일,1,61,0.016
보습·장벽·리페어,"1,3-부틸렌글라이콜",1,61,0.016
보습·장벽·리페어,글리세롤모노스테아레이트,1,61,0.016
보습·장벽·리페어,카프릴릭,1,61,0.016
보습·장벽·리페어,D-판테놀,1,61,0.016
보습·장벽·리페어,돌콩추출물,1,61,0.016
보습·장벽·리페어,아미노메틸프로판다이올,1,61,0.016
보습·장벽·리페어,연필향나무목부오일,1,61,0.016
보습·장벽·리페어,소듐포스페이트,1,61,0.016
보습·장벽·리페어,아세타마이드엠이에이,1,61,0.016
보습·장벽·리페어,오일팜오일,1,61,0.016
보습·장벽·리페어,다이소듐포스페이트,1,61,0.016
보습·장벽·리페어,청색1호,1,61,0.016
보습·장벽·리페어,소듐서팩틴,1,61,0.016
보습·장벽·리페어,덱스트란,1,61,0.016
보습·장벽·리페어,피토스테릴이소스테아릴다이머디리놀리에이트,1,61,0.016
보습·장벽·리페어,팔미토일트라이펩타이드-8,1,61,0.016
보습·장벽·리페어,p-아니식애씨드,1,61,0.016
보습·장벽·리페어,겨우살이열매추출물,1,61,0.016
보습·장벽·리페어,바이오사카라이드검-1,1,61,0.016
보습·장벽·리페어,소듐레불리네이트,1,61,0.016
보습·장벽·리페어,아세틸헵타펩타이드-4,1,61,0.016
보습·장벽·리페어,솔비탄라우레이트,1,61,0.016
보습·장벽·리페어,폴리글리세릴-10다이스테아레이트,1,61,0.016
보습·장벽·리페어,팔미토일펜타펩타이드-4,1,61,0.016
보습·장벽·리페어,카르노신,1,61,0.016
보습·장벽·리페어,아세틸테트라펩타이드-5,1,61,0.016
보습·장벽·리페어,아세틸테트라펩타이드-3,1,61,0.016
보습·장벽·리페어,팔미토일트라이펩타이드-5,1,61,0.016
보습·장벽·리페어,아세틸테트라펩타이드-2,1,61,0.016
보습·장벽·리페어,팔미토일트라이펩타이드-1,1,61,0.016
보습·장벽·리페어,노나펩타이드-1,1,61,0.016
보습·장벽·리페어,아세틸옥타펩타이드-3,1,61,0.016
보습·장벽·리페어,아세틸테트라펩타이드-9,1,61,0.016
보습·장벽·리페어,에스신,1,61,0.016
보습·장벽·리페어,아스코빅애씨드폴리펩타이드,1,61,0.016
보습·장벽·리페어,육계나무껍질추출물,1,61,0.016
보습·장벽·리페어,모란뿌리추출물,1,61,0.016
보습·장벽·리페어,오레가노잎추출물,1,61,0.016
보습·장벽·리페어,락토바실러스/콩발효추출물,1,61,0.016
보습·장벽·리페어,자몽껍질오일,1,61,0.016
보습·장벽·리페어,쇠비름추출물,1,61,0.016
보습·장벽·리페어,티트리잎추출물,1,61,0.016
보습·장벽·리페어,식물성스쿠알란,1,61,0.016
보습·장벽·리페어,하이드록시에틸우레아,1,61,0.016
